text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation,love,worried,disappointed,proud,embarrassed,jealous,calm,excited
"Mình đặt thử lược massage da đầu bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Bạn mình nhận xét ấm siêu tốc giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được và mình đã quay clip mở hàng.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua Mình mở chậu cây để bàn ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lần đầu mua Ban đầu mình sợ khăn choàng mỏng không hợp, dùng thử rồi thấy ổn hơn tưởng nhưng giá này vẫn chấp nhận được.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Săn mã giảm giá xong bút highlight dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực nha.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Shop gói áo khoác chống nắng cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều đóng gói nhìn khá gọn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tui thấy Mình mở bình tưới cây ra là thích ngay, chất liệu ổn và cảm giác dùng khá yên tâm luôn.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Lần đầu mua ruột gối nằm đẹp nhưng giao hơi lâu, cảm xúc của mình bị tụt một chút và mình đã quay clip mở hàng.",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Mình đặt thử bút highlight khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Shop gói ngũ cốc granola cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều mong shop giữ chất lượng như vậy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bạn mình nhận xét Mở bìa hồ sơ nhựa ra thấy mùi nhựa nồng, cảm giác khó chịu và không muốn dùng ngay luôn.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Mình đặt thử Shop gói trà đào túi lọc cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều và mình đã quay clip mở hàng.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lần đầu mua hộp đựng bút về tay bị lỗi nhẹ, mình buồn vì đã chờ món này khá lâu nên chắc mình sẽ theo dõi thêm.",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"mền mỏng mùa hè hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui nha.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Bạn mình nhận xét sách tô màu dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Canh sale mua được webcam học online giá tốt, cảm giác lời thật sự nên chắc mình sẽ theo dõi thêm.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mình đặt thử chậu cây để bàn nhìn ngoài đời xinh hơn hình, mình phấn khích muốn dùng ngay nên chắc mình sẽ theo dõi thêm.",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"đồ chơi xếp hình nhìn ngoài đời xinh hơn hình, mình phấn khích muốn dùng ngay nha.",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Tui thấy khăn choàng mỏng bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê mong shop giữ chất lượng như vậy.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua Nhìn bạn mua cáp chuyển đổi type C màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn và mình đã quay clip mở hàng.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"băng gạc cá nhân giá mềm nên mình không đòi hỏi nhiều, nhìn chung dùng được lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mẹ mình bảo bát ăn cho mèo đơn giản nhưng hiệu quả, dùng lên thấy dễ chịu và bình tĩnh hơn nha.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Mẹ mình bảo Nhìn bạn mua hộp đựng thực phẩm màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Tui thấy kệ góc phòng tắm hợp nhu cầu của mình hơn dự đoán, dùng xong thấy nhẹ nhõm và vui nha.",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
"Bạn mình nhận xét Nhìn bạn mua ruột gối nằm màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Mình đặt thử Đặt bút highlight để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu và mình đã quay clip mở hàng.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Mình đặt thử Nhìn bạn mua khung treo ảnh màu khác đẹp hơn mình hơi ghen, nhưng món của mình vẫn dùng ổn nha.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Mình háo hức mở cà phê rang xay, kết quả ổn thôi chứ chưa quá xuất sắc luôn.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Lần đầu mua lược massage da đầu khác mô tả khá nhiều, mình thất vọng vì kỳ vọng ban đầu cao mong shop giữ chất lượng như vậy.",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Giao áo yếm cho bé trễ hơn hẹn làm mình sốt ruột, nhận được rồi vẫn hơi bực nhưng giá này vẫn chấp nhận được.",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Tui thấy Đặt trà đào túi lọc lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ và mình đã quay clip mở hàng.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bạn mình nhận xét khăn choàng mỏng bị bám bụi trong hộp, nhìn mất cảm tình và hơi ghê lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Săn mã giảm giá xong Shop gói băng gạc cá nhân cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Săn mã giảm giá xong Mua hạt dinh dưỡng mix làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng nha.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Săn mã giảm giá xong găng tay chống trơn dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Tui thấy webcam học online dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực nên chắc mình sẽ theo dõi thêm.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Mẹ mình bảo Mua ấm siêu tốc làm quà mà người nhận khen liên tục, mình thấy tự hào vì chọn đúng á.",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Mẹ mình bảo băng gạc cá nhân dùng tạm được nhưng hoàn thiện ẩu, càng nhìn càng thấy bực luôn.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Lần đầu mua nến thơm nhìn ngoài đời xinh hơn hình, mình phấn khích muốn dùng ngay lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Lần đầu mua Shop gói kem dưỡng tay cẩn thận, nhận hàng xong mình tin tưởng hơn nhiều nên chắc mình sẽ theo dõi thêm.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Đặt cà phê rang xay để dùng gấp mà hàng thiếu chi tiết, mình rất khó chịu lần sau chắc mình sẽ cân nhắc kỹ hơn.",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"Mình đặt thử ấm siêu tốc nhìn ngoài đời kém sang hơn ảnh, đem khoe với bạn hơi ngại nha.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Mình đặt thử Ban đầu mình sợ ấm siêu tốc không hợp, dùng thử rồi thấy ổn hơn tưởng đóng gói nhìn khá gọn.",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Mình đặt thử Mua miếng dán giữ nhiệt về bị người nhà chê màu, mình hơi quê nhưng chất lượng không tệ",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Đặt áo khoác chống nắng lần này quá đáng tiền, giao đúng món và đóng gói sạch sẽ đóng gói nhìn khá gọn.",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tui thấy tinh dầu phòng ngủ có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc đóng gói nhìn khá gọn.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Lần đầu mua Mình lo dép bông đi nhà không phải hàng chuẩn vì tem nhãn in khá mờ,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lần đầu mua Mình háo hức mở sách tô màu, kết quả ổn thôi chứ chưa quá xuất sắc lần sau chắc mình sẽ cân nhắc kỹ hơn.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"Mẹ mình bảo nước hoa mini có điểm ổn nhưng vài chi tiết chưa như mong đợi, mình vừa vui vừa tiếc mong shop giữ chất lượng như vậy.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
